ZIP Code,edu_white_hs,edu_white_bachelors,edu_white_non_hispanic_hs,edu_white_non_hispanic_bachelors,edu_black_hs,edu_black_bachelors,edu_ai_an_hs,edu_ai_an_bachelors,edu_asian_hs,edu_asian_bachelors,edu_npi_hs,edu_npi_bachelors,edu_other_hs,edu_other_bachelors
68948,91.4,14.1,91.4,14.1,-,-,100.0,50.0,100.0,100.0,-,-,28.6,28.6
68949,92.9,27.7,93.7,27.4,-,-,40.7,0.0,100.0,100.0,-,-,22.2,0.0
68950,92.5,6.1,92.5,6.1,-,-,100.0,0.0,-,-,-,-,-,-
68952,88.9,4.9,88.9,4.9,-,-,-,-,-,-,-,-,-,-
68954,60.0,30.0,60.0,30.0,-,-,-,-,-,-,-,-,-,-
68955,97.2,29.0,97.2,29.0,-,-,100.0,33.3,100.0,100.0,-,-,-,-
68956,95.7,27.4,95.7,27.4,-,-,100.0,0.0,-,-,-,-,66.7,0.0
68957,99.2,15.8,99.2,15.8,-,-,-,-,-,-,-,-,-,-
68958,96.6,30.0,96.6,30.2,-,-,-,-,-,-,-,-,22.2,0.0
68959,92.1,30.5,91.8,31.0,0.0,0.0,0.0,0.0,-,-,-,-,100.0,0.0
68960,93.8,4.1,93.8,4.1,-,-,100.0,0.0,-,-,-,-,100.0,100.0
68961,95.4,20.4,95.3,20.1,100.0,0.0,-,-,-,-,-,-,-,-
68964,94.1,55.9,94.1,55.9,-,-,-,-,-,-,-,-,-,-
68966,91.0,19.6,91.0,19.7,100.0,0.0,0.0,0.0,100.0,0.0,-,-,0.0,0.0
68967,85.7,27.7,90.5,29.6,100.0,0.0,100.0,0.0,-,-,-,-,47.4,36.8
68970,93.4,16.7,93.2,17.0,-,-,100.0,0.0,100.0,0.0,-,-,-,-
68971,90.7,15.5,90.7,15.5,-,-,100.0,0.0,-,-,-,-,-,-
68972,97.7,14.0,97.7,14.0,-,-,-,-,0.0,0.0,-,-,100.0,0.0
68973,95.2,23.9,95.2,23.9,-,-,-,-,0.0,0.0,-,-,66.7,0.0
68974,91.5,25.9,91.5,25.9,-,-,-,-,-,-,-,-,-,-
68975,97.3,36.5,97.3,36.5,-,-,-,-,-,-,-,-,-,-
68976,86.2,39.5,86.2,39.5,-,-,100.0,0.0,-,-,-,-,-,-
68977,94.6,45.2,94.6,45.2,-,-,-,-,100.0,0.0,-,-,-,-
68978,95.0,29.5,95.2,29.6,100.0,0.0,100.0,63.6,-,-,100.0,0.0,100.0,0.0
68979,94.2,28.2,95.2,29.2,60.0,0.0,100.0,0.0,-,-,-,-,100.0,62.5
68980,98.6,30.6,98.6,30.6,-,-,-,-,-,-,-,-,-,-
68981,95.9,11.8,95.9,11.8,-,-,-,-,-,-,-,-,-,-
68982,96.7,30.2,96.7,30.4,-,-,-,-,100.0,100.0,-,-,100.0,100.0
69001,93.9,26.8,94.6,27.1,50.0,0.0,66.7,8.3,-,-,-,-,56.3,0.0
69020,93.6,16.8,93.6,16.8,-,-,-,-,-,-,-,-,-,-
69021,94.9,26.2,94.9,26.2,0.0,0.0,-,-,-,-,-,-,100.0,0.0
69022,90.6,26.8,90.2,26.6,-,-,-,-,-,-,-,-,100.0,0.0
69023,100.0,35.9,100.0,35.9,-,-,-,-,100.0,100.0,-,-,-,-
69024,94.8,19.6,94.5,18.1,-,-,100.0,0.0,-,-,-,-,100.0,0.0
69025,95.4,15.5,95.4,16.1,100.0,100.0,0.0,0.0,-,-,-,-,66.7,0.0
69026,88.6,3.8,88.6,3.8,-,-,100.0,0.0,-,-,-,-,0.0,0.0
69027,100.0,0.0,100.0,0.0,-,-,-,-,-,-,-,-,-,-
69028,90.4,31.7,90.4,31.7,-,-,100.0,0.0,-,-,-,-,-,-
69029,94.0,31.8,93.9,32.0,-,-,-,-,-,-,-,-,-,-
69030,87.3,27.0,87.3,27.0,0.0,0.0,0.0,0.0,-,-,-,-,0.0,0.0
69032,93.2,21.0,94.1,20.4,-,-,100.0,100.0,-,-,-,-,56.0,12.0
69033,85.2,28.1,91.2,31.3,100.0,0.0,-,-,100.0,100.0,-,-,0.0,0.0
69034,96.7,16.7,96.6,16.8,100.0,0.0,-,-,-,-,-,-,50.0,0.0
69036,73.6,9.4,73.6,9.4,-,-,-,-,-,-,-,-,-,-
69037,100.0,49.6,100.0,49.6,-,-,-,-,-,-,-,-,-,-
69038,92.6,25.6,92.6,25.6,100.0,0.0,-,-,-,-,-,-,0.0,0.0
69039,97.3,19.2,98.6,19.4,-,-,-,-,-,-,-,-,-,-
69040,93.5,15.7,93.4,15.8,-,-,100.0,0.0,-,-,-,-,-,-
69041,100.0,0.0,100.0,0.0,-,-,-,-,-,-,-,-,-,-
69042,100.0,0.0,100.0,0.0,-,-,-,-,-,-,-,-,-,-
69043,94.9,21.0,94.9,21.0,-,-,-,-,100.0,100.0,-,-,100.0,60.0
69044,91.6,15.5,91.5,15.7,50.0,50.0,-,-,-,-,-,-,-,-
69045,96.0,16.6,96.0,16.7,-,-,-,-,-,-,-,-,-,-
69046,100.0,12.8,100.0,12.9,-,-,0.0,0.0,100.0,0.0,-,-,-,-
69101,94.2,20.2,94.4,20.8,93.3,11.4,67.2,3.0,94.1,10.2,23.1,23.1,66.7,4.4
69120,96.4,25.3,97.0,25.1,-,-,-,-,-,-,-,-,100.0,30.8
69121,97.8,27.1,97.8,27.1,-,-,-,-,-,-,-,-,100.0,0.0
69122,90.6,18.2,93.0,19.5,-,-,50.0,0.0,-,-,-,-,0.0,0.0
69123,96.3,32.4,96.3,32.1,100.0,50.0,-,-,-,-,-,-,100.0,100.0
69125,88.8,31.6,90.8,33.9,-,-,-,-,-,-,-,-,40.0,0.0
69127,95.4,26.6,95.3,25.5,-,-,60.0,60.0,100.0,0.0,0.0,0.0,100.0,0.0
69128,78.6,3.4,79.0,3.6,-,-,-,-,-,-,-,-,-,-
69129,89.5,20.0,90.3,21.1,-,-,-,-,100.0,100.0,-,-,100.0,0.0
69130,89.5,15.7,91.5,16.3,2.1,0.0,-,-,66.7,0.0,-,-,69.8,0.0
69131,98.8,37.9,98.8,37.8,-,-,-,-,-,-,-,-,-,-
69132,100.0,35.3,100.0,35.3,-,-,-,-,-,-,-,-,-,-
69133,88.4,14.5,88.6,15.2,100.0,0.0,-,-,-,-,-,-,-,-
69134,92.6,40.7,92.6,40.7,-,-,-,-,-,-,-,-,-,-
69135,-,-,-,-,-,-,-,-,-,-,-,-,-,-
69138,92.3,22.0,92.4,22.5,-,-,100.0,0.0,100.0,100.0,-,-,100.0,0.0
69140,93.9,26.2,94.6,26.5,100.0,0.0,100.0,0.0,100.0,0.0,-,-,63.3,0.0
69141,91.4,16.2,91.2,15.1,-,-,100.0,0.0,100.0,0.0,0.0,0.0,-,-
69142,100.0,36.0,100.0,36.0,-,-,-,-,-,-,-,-,-,-
69143,96.9,24.3,97.3,24.4,-,-,-,-,-,-,-,-,70.0,0.0
69144,86.9,29.0,86.9,29.0,-,-,-,-,-,-,-,-,-,-
69145,86.7,13.7,87.8,13.6,0.0,0.0,83.3,0.0,100.0,100.0,-,-,-,-
69146,98.4,5.9,98.4,5.9,-,-,-,-,-,-,-,-,-,-
69147,88.7,27.0,88.7,27.0,-,-,100.0,0.0,-,-,-,-,-,-
69148,84.0,16.0,84.0,16.0,-,-,-,-,-,-,-,-,-,-
69149,98.5,35.9,98.5,35.8,-,-,100.0,0.0,-,-,100.0,0.0,-,-
69150,66.8,8.8,67.0,9.0,-,-,-,-,-,-,-,-,-,-
69151,96.8,27.4,96.7,27.4,100.0,0.0,100.0,0.0,-,-,-,-,100.0,0.0
69152,93.6,27.3,93.6,27.3,100.0,0.0,100.0,0.0,-,-,-,-,100.0,0.0
69153,92.2,21.0,92.6,21.3,99.2,0.0,0.0,0.0,100.0,88.0,-,-,88.2,0.0
69154,97.2,27.2,97.7,27.3,-,-,100.0,0.0,0.0,0.0,-,-,81.8,0.0
69155,91.8,15.8,91.6,16.1,-,-,-,-,-,-,-,-,-,-
69156,90.8,24.5,90.7,24.8,-,-,100.0,0.0,100.0,100.0,-,-,100.0,28.6
69157,84.8,34.8,84.8,34.8,-,-,-,-,-,-,-,-,-,-
69161,89.1,8.7,89.1,8.7,-,-,100.0,0.0,-,-,-,-,-,-
69162,92.5,22.0,92.8,22.7,100.0,0.0,16.2,0.0,100.0,100.0,100.0,0.0,65.7,25.4
69163,96.0,23.0,96.0,22.7,-,-,100.0,44.4,-,-,-,-,100.0,42.9
69165,92.8,20.1,92.8,19.9,100.0,0.0,-,-,100.0,0.0,100.0,0.0,73.3,20.0
69166,94.3,32.0,94.3,32.0,0.0,0.0,-,-,-,-,-,-,-,-
69167,91.8,18.8,91.8,18.8,-,-,-,-,-,-,-,-,-,-
69168,96.6,34.2,96.6,34.2,-,-,-,-,-,-,-,-,66.7,0.0
69169,97.2,28.3,97.2,28.4,-,-,-,-,-,-,-,-,43.8,0.0
69170,93.7,37.7,93.7,37.7,-,-,-,-,-,-,-,-,100.0,47.6
69171,-,-,-,-,-,-,-,-,-,-,-,-,-,-
69201,98.0,26.3,98.0,26.7,100.0,0.0,88.6,0.0,100.0,0.0,-,-,100.0,0.0
69210,92.4,20.3,92.4,19.6,100.0,0.0,100.0,0.0,-,-,-,-,35.7,32.1
69211,96.2,20.3,96.2,20.3,-,-,100.0,57.1,-,-,-,-,-,-
69212,100.0,48.1,100.0,48.1,-,-,79.0,0.0,-,-,-,-,-,-
69214,100.0,41.7,100.0,41.7,-,-,-,-,-,-,-,-,100.0,0.0
69216,91.2,20.9,91.2,20.9,-,-,100.0,0.0,-,-,-,-,-,-
69217,97.9,23.1,97.9,23.2,-,-,0.0,0.0,100.0,100.0,-,-,100.0,0.0
69218,96.3,20.9,96.3,20.9,-,-,-,-,-,-,-,-,-,-
69219,100.0,42.9,100.0,42.9,-,-,-,-,-,-,-,-,-,-
69220,100.0,21.4,100.0,21.4,-,-,-,-,-,-,-,-,-,-
69221,93.3,24.0,93.3,24.0,-,-,100.0,0.0,-,-,-,-,-,-
69301,93.6,18.2,94.1,18.7,100.0,0.0,77.0,9.7,0.0,0.0,-,-,59.3,31.2
69331,100.0,0.0,100.0,0.0,-,-,-,-,-,-,-,-,-,-
69333,94.9,22.5,94.9,22.5,-,-,-,-,-,-,-,-,-,-
69334,92.8,22.1,94.0,22.5,-,-,12.5,0.0,100.0,5.0,-,-,79.6,20.4
69335,77.8,0.0,77.8,0.0,-,-,-,-,-,-,-,-,-,-
69336,89.7,17.0,92.1,18.0,-,-,100.0,0.0,100.0,100.0,-,-,53.8,15.4
69337,94.1,42.6,94.1,42.7,100.0,5.7,96.8,25.8,100.0,94.1,-,-,-,-
69339,97.5,24.1,97.4,23.0,-,-,100.0,0.0,100.0,100.0,-,-,-,-
69340,100.0,0.0,100.0,0.0,-,-,-,-,-,-,-,-,-,-
69341,94.0,26.0,94.2,28.3,96.9,0.0,46.2,0.0,100.0,0.0,0.0,0.0,65.9,10.4
69343,91.1,20.3,91.1,20.3,26.5,0.0,66.2,1.4,100.0,50.0,-,-,100.0,0.0
69345,97.6,31.3,98.3,31.5,-,-,-,-,100.0,0.0,-,-,0.0,0.0
69346,93.1,22.0,93.1,22.0,100.0,100.0,-,-,-,-,-,-,-,-
69347,96.2,26.6,96.2,26.6,100.0,0.0,100.0,0.0,100.0,100.0,-,-,-,-
69348,97.6,20.5,97.5,21.2,-,-,0.0,0.0,100.0,0.0,-,-,100.0,0.0
69350,90.8,21.8,90.8,21.8,-,-,100.0,0.0,-,-,-,-,-,-
69351,96.6,20.0,96.6,20.0,-,-,-,-,100.0,0.0,-,-,-,-
69352,83.2,7.3,96.6,8.9,-,-,-,-,-,-,-,-,100.0,0.0
69353,69.2,0.0,100.0,0.0,-,-,-,-,-,-,-,-,54.5,0.0
69354,100.0,13.8,100.0,13.8,-,-,-,-,-,-,-,-,-,-
69355,94.4,1.9,94.4,1.9,-,-,-,-,-,-,-,-,-,-
69356,86.6,19.8,89.2,21.7,-,-,-,-,-,-,-,-,42.9,0.0
69357,91.9,28.8,93.7,29.5,100.0,100.0,62.5,0.0,-,-,-,-,36.0,11.4
69358,91.5,21.8,92.2,22.8,-,-,100.0,0.0,-,-,-,-,100.0,45.5
69360,94.0,23.4,94.0,23.4,-,-,57.5,13.2,100.0,25.0,-,-,61.1,16.7
69361,91.6,27.7,93.0,29.4,93.6,27.7,90.2,15.3,93.5,60.5,-,-,49.3,18.2
69365,100.0,0.0,100.0,0.0,-,-,-,-,-,-,-,-,-,-
69366,100.0,37.6,100.0,37.6,100.0,0.0,0.0,0.0,100.0,100.0,-,-,-,-
69367,100.0,25.2,100.0,26.0,-,-,-,-,-,-,-,-,-,-
70001,93.2,36.7,95.8,39.0,94.8,25.2,100.0,75.4,97.9,37.4,-,-,73.7,24.2
70002,96.6,53.9,97.4,55.8,90.1,39.4,100.0,34.0,92.2,74.2,-,-,76.0,17.3
70003,93.3,31.9,93.4,32.3,82.5,26.8,67.3,52.5,89.1,49.8,100.0,100.0,64.8,18.8
70005,96.4,53.0,96.9,54.2,96.9,22.5,12.2,0.0,92.1,76.0,100.0,100.0,77.8,19.7
70006,92.7,37.8,95.2,38.9,92.7,23.7,7.1,0.0,82.7,62.2,-,-,81.2,26.8
70030,88.9,15.4,88.7,14.4,71.9,18.8,100.0,46.4,-,-,-,-,-,-
70031,96.1,14.8,96.1,14.8,86.5,8.1,-,-,-,-,-,-,-,-
70032,82.7,24.2,83.2,24.4,60.2,11.0,-,-,81.5,38.9,-,-,89.1,14.5
70036,74.1,16.3,74.1,16.3,100.0,0.0,100.0,0.0,-,-,-,-,-,-
70037,94.6,24.6,94.4,25.4,92.4,12.0,57.3,0.0,38.6,31.1,-,-,82.2,18.3
70038,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-
70039,96.3,17.2,96.2,17.6,88.1,14.7,-,-,-,-,-,-,100.0,0.0
70040,82.6,3.3,93.7,4.0,88.6,5.5,-,-,-,-,-,-,58.6,17.2
70041,59.5,7.4,60.1,7.5,73.1,2.7,65.4,0.0,31.4,0.0,100.0,0.0,53.3,0.0
70043,83.2,16.3,84.0,16.6,84.0,11.0,74.2,0.0,70.6,22.6,-,-,67.1,28.3
70047,94.4,45.1,95.2,45.7,84.1,22.8,100.0,4.9,52.1,17.9,-,-,100.0,0.0
70049,100.0,25.6,100.0,25.6,94.9,28.8,-,-,-,-,-,-,-,-
70050,100.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-
70051,95.5,5.9,95.5,5.9,66.8,6.5,-,-,-,-,-,-,-,-
70052,95.4,8.6,95.4,8.6,92.7,16.5,-,-,-,-,-,-,100.0,100.0
70053,80.6,28.3,83.7,29.9,73.1,9.6,100.0,33.3,80.8,47.3,100.0,100.0,50.8,23.8
70056,91.3,31.2,91.0,32.8,93.1,27.6,43.6,0.0,85.8,42.7,-,-,47.0,9.5
70057,89.8,15.1,92.9,16.1,84.4,15.6,100.0,100.0,-,-,-,-,17.2,0.0
70058,87.8,22.4,88.0,21.8,88.1,20.3,91.1,0.0,80.6,25.8,-,-,56.8,5.1
70062,84.2,17.3,87.0,20.6,73.3,12.8,43.5,22.7,71.0,53.6,-,-,68.6,20.3
70065,91.9,37.1,92.6,38.0,85.9,22.3,63.0,8.0,94.8,52.0,100.0,66.7,83.5,30.1
70067,78.5,12.6,78.4,12.7,-,-,81.0,0.0,-,-,-,-,100.0,54.5
70068,93.1,19.6,93.5,19.6,83.9,15.0,88.4,0.0,99.4,42.2,100.0,0.0,91.6,16.2
70070,95.7,32.5,96.0,32.0,76.7,19.4,93.5,33.8,100.0,61.5,-,-,66.9,7.4
70071,83.2,13.3,84.6,12.5,87.4,19.2,-,-,-,-,-,-,-,-
70072,82.4,17.1,83.0,17.8,81.5,18.5,74.3,19.8,72.9,32.5,100.0,10.5,71.2,1.0
70075,88.4,20.5,87.5,21.8,70.3,30.6,0.0,0.0,68.1,4.4,-,-,0.0,0.0
70076,-,-,-,-,87.6,31.5,-,-,-,-,-,-,-,-
70079,90.1,21.3,90.8,21.6,31.1,0.0,100.0,0.0,100.0,47.6,-,-,100.0,0.0
70080,86.2,21.7,85.0,23.6,-,-,-,-,-,-,-,-,-,-
70082,-,-,-,-,90.5,12.5,-,-,-,-,-,-,-,-
70083,79.8,13.5,79.5,13.8,78.5,18.3,73.6,0.0,0.0,0.0,-,-,100.0,0.0
70084,82.0,11.5,82.3,11.7,77.1,15.2,68.9,0.0,100.0,100.0,-,-,100.0,0.0
70085,80.6,17.9,84.4,19.3,57.8,3.1,73.2,31.7,-,-,-,-,72.0,0.0
70086,70.7,24.4,70.7,24.4,85.2,15.3,100.0,0.0,-,-,-,-,-,-
70087,93.4,26.3,94.2,28.9,87.3,19.6,-,-,-,-,-,-,80.7,20.2
70090,91.7,26.5,91.7,26.5,77.6,11.3,-,-,-,-,100.0,0.0,100.0,0.0
70091,54.4,0.0,55.1,0.0,100.0,0.0,0.0,0.0,-,-,-,-,-,-
70092,75.7,17.1,75.7,18.1,82.0,19.8,71.2,0.0,0.0,0.0,-,-,72.5,0.0
70094,77.3,10.0,78.4,10.5,78.5,13.7,72.3,27.7,77.7,16.6,-,-,70.4,0.0
70112,97.1,61.2,97.6,61.6,79.0,19.3,-,-,100.0,85.0,-,-,100.0,100.0
70113,88.6,57.7,91.1,61.5,71.6,16.9,0.0,0.0,100.0,75.0,-,-,39.5,36.8
70114,95.1,52.8,95.8,54.3,84.5,16.9,66.7,7.2,78.9,34.1,-,-,84.2,38.6
70115,98.2,77.4,98.3,77.7,79.3,19.3,100.0,52.4,99.3,87.1,100.0,100.0,86.6,63.4
70116,95.6,60.7,96.0,60.2,82.7,26.5,71.4,0.0,100.0,100.0,-,-,100.0,26.4
70117,96.0,58.9,96.7,59.5,82.2,14.1,100.0,19.0,95.7,61.4,-,-,85.0,54.6
70118,97.5,78.0,98.5,78.9,84.7,20.6,93.0,37.7,94.1,81.9,-,-,99.5,32.6
70119,96.8,66.5,97.3,66.9,79.6,22.0,50.8,13.6,89.7,66.4,-,-,62.4,36.9
70121,89.7,40.4,89.6,39.8,82.3,11.9,-,-,100.0,50.4,100.0,100.0,76.8,26.1
70122,96.1,59.6,97.1,60.6,87.6,25.5,66.7,0.0,82.0,65.5,-,-,69.6,28.6
70123,94.4,40.6,94.3,40.8,94.8,42.6,80.6,58.1,100.0,89.6,-,-,67.9,9.5
70124,98.3,69.8,98.3,69.7,98.2,61.5,100.0,38.5,90.5,77.5,100.0,0.0,100.0,39.7
70125,96.5,71.0,98.1,73.2,77.5,26.0,45.9,0.0,86.6,68.7,-,-,96.7,31.1
70126,89.2,61.5,93.4,61.9,86.0,19.2,100.0,46.9,60.2,60.2,-,-,92.8,44.3
70127,91.7,20.4,91.7,20.4,86.1,21.9,0.0,0.0,39.4,0.0,-,-,94.6,21.9
70128,91.0,17.6,91.0,17.6,87.6,27.0,-,-,88.5,52.6,-,-,100.0,17.0
70129,95.8,28.4,96.8,28.7,86.7,15.2,50.0,0.0,54.0,19.4,-,-,49.0,3.0
70130,96.6,73.0,96.7,74.0,74.8,26.0,100.0,25.0,100.0,96.2,-,-,100.0,31.9
70131,95.0,45.7,94.8,45.3,93.8,36.4,100.0,0.0,82.9,28.7,-,-,82.4,25.8
70139,-,-,-,-,-,-,-,-,-,-,-,-,-,-
70148,100.0,100.0,100.0,100.0,100.0,10.7,-,-,100.0,76.9,-,-,-,-
70163,-,-,-,-,-,-,-,-,-,-,-,-,-,-
70301,88.3,31.1,88.3,31.4,84.4,10.6,73.5,15.9,100.0,73.4,-,-,79.1,5.9
70310,100.0,0.0,100.0,0.0,-,-,-,-,-,-,-,-,-,-
70339,83.9,10.0,83.9,10.0,100.0,0.0,-,-,100.0,100.0,-,-,-,-
70340,-,-,-,-,100.0,0.0,-,-,-,-,-,-,-,-
70341,92.7,28.6,92.6,27.5,73.4,13.0,100.0,0.0,-,-,-,-,-,-
70342,73.7,19.8,75.2,20.6,100.0,49.1,100.0,0.0,-,-,-,-,0.0,0.0
70343,81.7,10.1,81.7,10.1,-,-,65.5,0.0,-,-,-,-,100.0,0.0
70344,69.4,5.1,70.3,5.2,47.3,0.0,71.7,0.0,100.0,17.6,-,-,-,-
70345,82.4,16.3,83.5,16.6,73.6,33.3,37.6,0.0,100.0,14.8,-,-,24.0,0.0
70346,90.6,19.3,90.3,20.0,83.5,8.0,-,-,100.0,69.1,0.0,0.0,44.4,0.0
70352,63.6,0.0,63.6,0.0,-,-,-,-,-,-,-,-,100.0,0.0
70353,61.1,3.2,61.1,3.2,-,-,5.0,0.0,-,-,-,-,0.0,0.0
70354,72.5,7.2,74.5,7.4,100.0,0.0,70.8,14.6,100.0,0.0,-,-,100.0,6.6
70355,81.4,8.1,81.4,8.1,-,-,-,-,-,-,-,-,-,-
70356,64.1,7.7,63.6,7.8,88.0,2.6,-,-,-,-,-,-,-,-
70357,77.5,10.1,77.6,10.2,76.2,40.5,48.9,0.0,0.0,0.0,100.0,0.0,100.0,0.0
70358,82.0,19.5,81.5,20.0,100.0,0.0,-,-,-,-,-,-,-,-
70359,85.4,12.2,85.1,12.4,84.8,11.9,64.4,0.6,10.7,0.0,-,-,71.4,0.8
70360,92.8,31.7,92.8,31.4,84.2,18.6,54.7,4.7,91.4,81.0,-,-,100.0,16.1
70363,79.5,9.0,79.5,8.8,72.7,2.7,49.3,10.4,81.7,0.0,100.0,0.0,58.7,0.0
70364,87.1,17.6,87.9,17.2,84.0,17.7,80.8,7.1,82.8,72.8,-,-,89.6,0.0
70372,72.3,5.4,72.3,5.4,95.7,28.6,-,-,-,-,-,-,-,-
70373,77.3,11.9,78.3,12.1,61.2,1.0,14.6,0.0,55.8,0.0,-,-,-,-
70374,76.0,9.5,75.2,8.7,65.0,23.6,55.7,0.0,100.0,0.0,-,-,83.3,83.3
70375,90.9,23.9,90.9,23.9,-,-,-,-,-,-,-,-,-,-
70377,65.2,3.7,65.2,3.7,100.0,0.0,57.7,22.5,-,-,100.0,0.0,61.5,0.0
70380,82.0,12.7,82.4,12.9,68.3,8.2,53.3,0.7,40.6,11.2,-,-,42.8,0.0
70390,79.2,15.4,79.2,15.4,67.5,11.2,100.0,0.0,100.0,27.5,-,-,100.0,0.0
70391,100.0,0.0,100.0,0.0,-,-,-,-,-,-,-,-,-,-
70392,80.7,9.3,80.9,9.3,75.3,3.9,100.0,0.0,73.3,13.3,-,-,75.5,36.7
70393,96.4,0.0,96.4,0.0,0.0,0.0,-,-,-,-,-,-,-,-
70394,86.3,15.6,86.4,15.3,51.4,1.9,62.3,0.0,48.1,0.0,-,-,67.1,0.0
70395,86.9,20.1,86.9,20.1,85.3,1.1,76.6,0.0,0.0,0.0,-,-,-,-
70397,73.3,5.7,73.3,5.7,-,-,0.0,0.0,-,-,-,-,-,-
70401,91.6,36.3,91.4,36.3,80.7,37.6,-,-,100.0,74.9,-,-,70.1,0.0
70402,100.0,0.0,100.0,0.0,100.0,0.0,-,-,-,-,-,-,-,-
70403,88.4,31.9,89.1,33.0,77.6,11.0,0.0,0.0,76.8,55.6,-,-,34.5,9.1
70420,97.2,40.0,97.3,39.5,100.0,20.7,100.0,14.3,100.0,100.0,-,-,100.0,21.1
70422,85.3,26.1,85.8,26.6,73.4,8.4,53.8,0.0,100.0,0.0,100.0,100.0,-,-
70426,84.9,10.1,85.3,10.3,75.4,5.9,69.0,0.0,100.0,50.0,-,-,78.1,0.0
70427,84.2,13.6,84.4,14.4,82.0,12.1,100.0,0.0,100.0,41.3,-,-,100.0,35.5
70431,76.5,20.1,76.7,19.3,-,-,100.0,0.0,100.0,0.0,-,-,-,-
70433,95.2,47.8,95.7,47.9,76.2,22.6,48.7,3.7,96.5,19.8,100.0,100.0,90.0,20.6
70435,90.0,32.0,90.0,31.9,96.0,26.8,-,-,-,-,52.0,0.0,66.1,16.9
70436,100.0,50.9,100.0,50.9,58.0,40.2,-,-,-,-,-,-,-,-
70437,90.4,34.2,90.5,34.4,72.6,16.0,100.0,0.0,-,-,-,-,100.0,0.0
70438,86.7,11.8,86.7,11.8,70.4,8.0,72.9,0.0,-,-,-,-,100.0,0.0
70441,77.3,14.7,78.4,15.2,73.0,7.9,-,-,100.0,100.0,-,-,-,-
70442,83.9,38.9,83.9,38.9,-,-,-,-,-,-,-,-,45.8,0.0
70443,78.5,17.3,78.4,17.3,79.8,19.6,-,-,100.0,0.0,-,-,14.0,0.0
70444,83.7,17.6,83.7,17.6,86.1,14.0,50.0,0.0,-,-,-,-,100.0,84.6
70445,89.7,37.7,90.5,38.5,83.4,9.9,0.0,0.0,100.0,0.0,-,-,56.2,42.5
70446,89.4,18.8,89.2,19.1,0.3,0.0,-,-,-,-,-,-,67.2,0.0
70447,98.6,55.4,98.6,56.4,74.6,34.1,72.0,0.0,100.0,100.0,-,-,100.0,6.7
70448,96.6,45.7,96.8,46.2,99.6,36.3,48.9,17.8,50.7,19.0,100.0,100.0,64.0,62.0
70449,80.5,11.3,80.5,11.3,100.0,0.0,-,-,100.0,0.0,-,-,-,-
70450,92.3,15.8,92.3,15.8,79.1,0.0,100.0,0.0,-,-,-,-,-,-
70451,100.0,0.0,100.0,0.0,-,-,-,-,-,-,-,-,-,-
70452,86.1,28.7,85.9,28.8,71.4,34.6,100.0,0.0,100.0,78.4,-,-,100.0,0.0
70453,77.4,16.1,77.4,16.1,98.9,0.0,-,-,-,-,-,-,-,-
70454,89.4,21.5,89.7,21.5,79.6,6.2,100.0,0.0,87.5,44.8,-,-,91.8,11.3
70455,96.1,13.3,96.1,13.4,-,-,-,-,-,-,-,-,-,-
70456,94.3,19.3,94.9,19.5,73.3,6.4,100.0,100.0,100.0,0.0,-,-,-,-
70457,100.0,56.6,100.0,56.6,100.0,0.0,-,-,-,-,-,-,-,-
70458,92.7,30.3,92.6,30.2,87.6,21.7,56.6,18.4,96.6,38.3,-,-,97.8,64.0
70460,85.0,17.4,85.6,17.6,84.8,17.9,87.4,19.4,100.0,0.0,100.0,0.0,62.5,5.6
70461,92.6,34.9,93.0,35.1,86.5,31.3,100.0,55.6,60.8,40.1,-,-,96.2,23.2
70462,93.0,25.7,92.9,25.8,85.4,2.8,-,-,14.3,14.3,-,-,60.5,25.6
70463,81.5,18.5,81.5,18.5,100.0,0.0,-,-,-,-,-,-,-,-
70464,83.7,13.3,83.7,13.3,-,-,-,-,-,-,-,-,-,-
70465,100.0,31.3,100.0,31.3,59.3,3.4,-,-,-,-,-,-,-,-
70466,59.7,8.0,60.1,8.1,79.8,30.5,0.0,0.0,100.0,100.0,-,-,-,-
70471,96.8,56.2,96.8,56.5,91.3,58.0,97.9,0.4,86.9,37.9,100.0,0.0,59.2,42.7
70501,91.6,31.6,91.9,32.0,74.0,10.8,76.7,13.3,100.0,78.3,-,-,43.5,11.8
70503,96.5,56.2,96.6,56.7,97.6,38.2,100.0,59.0,63.4,50.3,-,-,80.6,45.6
70506,93.6,43.6,94.5,44.2,82.5,22.7,60.0,0.0,89.9,47.5,100.0,100.0,38.7,3.5
70507,92.7,29.8,92.5,29.2,91.2,23.6,100.0,0.0,100.0,67.2,-,-,98.4,34.9
70508,95.1,48.7,95.2,48.4,92.6,29.7,100.0,50.0,86.5,63.1,-,-,88.5,18.1
70510,86.1,21.6,86.8,22.0,81.7,8.6,60.0,0.0,50.5,21.6,-,-,76.0,16.0
70512,84.9,19.0,85.8,19.8,71.3,5.4,-,-,100.0,92.3,-,-,100.0,0.0
70513,100.0,0.0,100.0,0.0,-,-,-,-,-,-,-,-,-,-
70514,89.0,21.3,89.0,21.3,90.0,4.3,-,-,-,-,-,-,-,-
70515,74.9,11.0,75.5,11.0,69.0,8.6,-,-,100.0,0.0,-,-,79.7,0.0
70516,75.0,0.0,75.0,0.0,-,-,-,-,-,-,-,-,-,-
