ZIP Code,emp_pop_ratio_white,emp_pop_ratio_black,emp_pop_ratio_ai_an,emp_pop_ratio_asian,emp_pop_ratio_npi,emp_pop_ratio_other,emp_pop_ratio_white_non_hispanic,unemp_rate_white,unemp_rate_black,unemp_rate_ai_an,unemp_rate_asian,unemp_rate_npi,unemp_rate_other,unemp_rate_white_non_hispanic
45237,62.6,54.5,0.0,96.2,-,96.0,62.9,2.7,10.2,-,0.0,-,0.0,2.8
45238,63.7,70.8,-,75.0,-,52.7,63.7,3.4,5.4,-,0.0,-,0.0,3.5
45239,64.4,67.9,10.8,79.5,-,83.0,64.4,5.8,8.6,0.0,0.0,-,0.0,5.7
45240,63.8,59.6,66.7,60.8,100.0,49.0,62.6,2.0,6.7,0.0,0.0,0.0,0.0,2.1
45241,58.6,67.6,-,68.5,0.0,73.4,58.8,1.4,7.7,-,0.0,-,0.0,1.4
45242,64.3,74.7,-,66.5,-,31.9,64.0,2.3,0.9,-,1.8,-,12.2,2.3
45243,60.4,48.0,100.0,65.4,-,38.8,60.8,2.2,5.7,0.0,2.8,-,0.0,2.2
45244,67.6,72.1,100.0,81.7,-,70.1,67.3,3.4,5.9,0.0,1.3,-,0.0,3.4
45245,61.1,73.0,77.2,89.6,-,34.8,60.8,3.9,0.0,0.0,0.0,-,0.0,4.0
45246,54.3,64.7,100.0,83.1,-,94.9,52.8,2.7,6.5,0.0,5.0,-,0.0,3.1
45247,62.0,79.7,-,63.9,-,49.2,62.1,2.3,7.0,-,0.0,-,3.0,2.3
45248,64.7,42.3,100.0,51.9,-,60.0,64.8,3.1,0.0,0.0,0.0,-,0.0,3.1
45249,59.5,81.5,-,78.0,-,94.7,59.1,2.6,0.0,-,0.0,-,0.0,2.4
45251,63.9,69.3,-,62.5,-,45.1,63.9,2.6,3.2,-,22.0,-,0.0,2.6
45252,58.3,46.1,-,0.0,-,-,58.3,1.2,20.4,-,-,-,-,1.2
45255,62.4,51.6,-,59.1,0.0,100.0,62.1,4.2,0.6,-,15.9,-,0.0,4.3
45267,0.0,0.0,-,-,-,-,0.0,-,-,-,-,-,-,-
45301,77.5,-,-,-,-,-,54.4,0.0,-,-,-,-,-,0.0
45302,73.2,-,-,61.9,-,0.0,73.3,3.3,-,-,0.0,-,-,3.3
45303,68.4,-,-,-,-,-,68.4,1.7,-,-,-,-,-,1.7
45304,65.3,100.0,0.0,-,-,-,65.4,1.5,0.0,-,-,-,-,1.5
45305,60.5,89.8,-,66.5,-,28.2,60.5,2.5,0.0,-,0.0,-,0.0,2.5
45306,66.1,-,-,100.0,-,0.0,65.9,4.1,-,-,0.0,-,-,4.1
45307,62.6,0.0,100.0,-,-,-,62.6,2.6,-,0.0,-,-,-,2.6
45308,65.6,100.0,-,-,-,-,65.5,1.9,0.0,-,-,-,-,1.9
45309,56.1,37.8,48.7,35.2,-,33.8,56.1,4.8,0.0,0.0,0.0,-,0.0,4.8
45310,75.3,-,-,-,-,-,74.6,0.0,-,-,-,-,-,0.0
45311,55.6,28.6,-,-,-,-,56.1,1.8,0.0,-,-,-,-,1.8
45312,46.3,-,-,-,-,-,46.2,7.5,-,-,-,-,-,7.5
45314,53.8,54.8,-,62.3,0.0,87.2,53.7,6.4,21.2,-,0.0,-,0.0,6.4
45315,56.9,41.0,-,76.8,0.0,100.0,55.7,2.5,0.0,-,0.0,-,0.0,2.6
45316,78.8,100.0,-,-,-,100.0,78.8,1.1,0.0,-,-,-,0.0,1.1
45317,66.3,-,-,-,-,100.0,66.3,1.8,-,-,-,-,0.0,1.8
45318,57.3,54.5,-,-,-,-,57.4,3.4,0.0,-,-,-,-,3.4
45319,57.0,-,-,-,-,-,58.3,4.1,-,-,-,-,-,4.3
45320,61.3,0.0,73.3,43.6,-,36.2,61.4,2.7,-,0.0,0.0,-,0.0,2.7
45321,61.4,100.0,-,-,-,-,62.3,3.1,0.0,-,-,-,-,3.1
45322,60.2,69.2,0.0,50.0,-,95.8,60.3,4.4,1.6,-,0.0,-,0.0,4.4
45323,56.9,100.0,-,13.8,-,100.0,56.9,4.6,0.0,-,0.0,-,0.0,4.6
45324,57.6,69.7,31.4,47.3,100.0,77.0,57.6,5.4,3.6,0.0,0.0,0.0,4.6,5.1
45325,51.9,-,-,-,-,100.0,51.9,11.3,-,-,-,-,0.0,11.3
45326,76.0,-,-,-,-,-,76.0,1.1,-,-,-,-,-,1.1
45327,62.9,85.7,-,0.0,-,40.0,62.9,4.4,0.0,-,-,-,0.0,4.4
45328,56.2,-,-,-,-,-,56.2,3.5,-,-,-,-,-,3.5
45330,55.5,-,-,-,-,-,55.5,0.0,-,-,-,-,-,0.0
45331,55.6,53.0,92.3,37.8,-,48.4,55.5,3.9,0.0,0.0,0.0,-,0.0,3.9
45332,48.6,-,-,-,-,0.0,48.6,1.8,-,-,-,-,-,1.8
45333,72.8,-,-,-,-,39.1,72.8,0.0,-,-,-,-,60.9,0.0
45334,54.6,-,-,-,-,-,54.3,5.8,-,-,-,-,-,5.9
45335,58.9,42.9,66.7,0.0,-,64.4,58.8,8.3,40.0,0.0,-,-,0.0,8.3
45336,72.6,-,-,-,-,-,72.6,8.6,-,-,-,-,-,8.6
45337,60.8,-,-,-,-,-,60.8,2.5,-,-,-,-,-,2.5
45338,60.5,-,-,88.5,-,100.0,60.1,3.2,-,-,0.0,-,0.0,3.3
45339,54.2,0.0,-,-,-,100.0,54.2,2.5,-,-,-,-,0.0,2.5
45340,56.4,-,-,-,-,-,56.4,0.0,-,-,-,-,-,0.0
45341,50.5,-,-,-,-,42.5,49.7,6.3,-,-,-,-,0.0,6.6
45342,63.8,64.7,54.3,64.0,-,63.2,63.7,5.7,7.0,0.0,0.0,-,0.0,5.7
45344,58.1,7.5,100.0,100.0,-,21.2,57.8,4.8,57.1,0.0,0.0,-,77.0,4.9
45345,57.0,37.0,-,100.0,-,-,57.0,2.1,0.0,-,0.0,-,-,2.1
45346,63.8,-,-,0.0,-,-,63.7,1.1,-,-,-,-,-,1.1
45347,59.6,0.0,-,100.0,0.0,-,59.6,3.5,100.0,-,0.0,-,-,3.5
45348,64.0,-,-,-,-,-,64.0,0.0,-,-,-,-,-,0.0
45349,52.6,-,-,-,-,-,52.6,2.6,-,-,-,-,-,2.6
45350,80.0,-,-,-,-,-,80.0,0.0,-,-,-,-,-,0.0
45351,71.1,-,-,-,-,-,71.1,1.1,-,-,-,-,-,1.1
45352,73.9,-,0.0,-,-,-,73.8,8.3,-,-,-,-,-,8.3
45353,69.6,-,-,-,-,-,69.6,0.0,-,-,-,-,-,0.0
45354,58.2,-,-,-,-,-,57.6,7.7,-,-,-,-,-,7.9
45356,63.0,38.2,31.0,47.8,-,75.6,63.1,2.9,23.1,0.0,0.0,-,24.4,2.9
45358,66.0,-,-,-,-,-,66.0,1.9,-,-,-,-,-,1.9
45359,56.6,100.0,-,-,-,22.2,56.5,2.1,0.0,-,-,-,0.0,2.1
45360,52.8,-,-,-,-,-,52.8,13.7,-,-,-,-,-,13.7
45361,66.4,0.0,-,-,-,-,66.4,5.6,-,-,-,-,-,5.6
45362,52.7,100.0,-,100.0,-,-,52.7,0.2,0.0,-,0.0,-,-,0.2
45363,60.2,-,-,-,-,-,60.4,2.7,-,-,-,-,-,2.7
45365,62.2,54.9,6.8,92.7,-,49.5,61.8,4.5,15.6,76.9,0.0,-,0.0,4.6
45368,60.4,91.9,100.0,100.0,-,-,61.2,5.3,0.0,0.0,0.0,-,-,5.3
45369,63.7,-,-,-,-,-,63.7,2.4,-,-,-,-,-,2.4
45370,68.7,100.0,0.0,100.0,-,6.7,68.7,5.7,0.0,-,0.0,-,0.0,5.7
45371,64.2,55.5,34.8,85.2,-,78.1,64.2,2.4,0.4,0.0,0.0,-,0.0,2.4
45372,60.8,-,-,-,-,100.0,59.4,7.1,-,-,-,-,0.0,7.5
45373,64.1,54.7,0.0,54.2,-,92.2,64.1,4.0,0.0,-,0.0,-,0.0,4.0
45377,67.0,60.8,30.0,85.5,-,100.0,67.2,2.0,17.3,0.0,0.0,-,0.0,1.7
45378,61.5,-,100.0,-,-,-,61.5,11.4,-,0.0,-,-,-,11.4
45380,65.2,0.0,-,-,-,100.0,65.1,0.8,-,-,-,-,0.0,0.8
45381,62.5,70.1,-,0.0,-,21.4,62.4,3.3,29.9,-,-,-,66.7,3.3
45382,73.6,-,-,-,-,100.0,73.5,0.8,-,-,-,-,0.0,0.8
45383,58.9,0.0,-,43.5,0.0,76.1,59.0,4.8,-,-,0.0,-,0.0,4.8
45384,64.4,40.5,100.0,0.0,-,100.0,66.0,1.5,21.0,0.0,-,-,0.0,1.5
45385,55.2,52.9,0.0,56.1,0.0,75.0,55.1,5.3,6.7,-,11.4,-,3.9,5.4
45387,51.7,31.8,-,0.0,-,100.0,51.5,5.0,2.7,-,-,-,0.0,5.1
45388,64.3,100.0,-,-,-,100.0,64.3,0.0,0.0,-,-,-,0.0,0.0
45389,64.1,100.0,-,-,-,-,64.1,4.5,0.0,-,-,-,-,4.5
45390,55.4,93.9,-,100.0,-,100.0,54.0,6.7,0.0,-,0.0,-,0.0,7.2
45402,54.0,48.4,100.0,18.9,-,59.8,52.4,5.2,14.7,0.0,0.0,-,17.6,5.1
45403,50.2,52.4,45.9,43.6,-,63.2,49.8,9.7,11.0,51.6,0.0,-,0.0,9.1
45404,48.3,53.1,-,84.2,-,100.0,48.4,9.0,20.1,-,0.0,-,0.0,8.3
45405,48.1,59.8,31.8,100.0,-,60.3,46.9,5.0,13.3,63.2,0.0,-,0.0,4.5
45406,46.5,56.6,88.9,16.3,-,70.9,46.4,6.0,15.2,0.0,0.0,-,0.0,6.0
45409,45.6,41.0,-,25.1,-,13.7,46.1,10.6,24.2,-,13.0,-,56.3,10.2
45410,55.4,62.8,83.7,69.8,-,49.6,54.7,7.2,12.7,0.0,0.0,-,8.6,7.5
45414,56.1,45.0,100.0,82.4,-,73.3,56.0,4.3,22.4,0.0,0.0,-,0.0,4.4
45415,59.5,67.2,100.0,81.1,0.0,53.6,59.4,2.9,5.4,0.0,0.0,-,0.0,2.9
45416,32.2,65.6,-,-,-,26.6,32.2,8.8,3.8,-,-,-,0.0,8.8
45417,44.5,42.1,0.0,100.0,0.0,68.6,44.1,7.8,14.5,100.0,0.0,-,13.7,7.9
45419,71.4,75.5,-,79.5,-,5.6,71.0,3.1,0.0,-,0.0,-,0.0,3.2
45420,63.2,74.0,0.0,58.1,-,91.2,63.1,3.8,9.2,-,11.5,-,0.0,3.8
45423,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45424,62.4,61.9,44.9,59.1,-,71.4,62.7,3.5,5.5,21.3,0.8,-,0.0,3.5
45426,46.0,54.6,0.0,48.1,41.2,100.0,46.0,3.6,10.9,-,0.0,0.0,0.0,3.6
45428,0.0,14.3,-,-,-,0.0,0.0,100.0,0.0,-,-,-,-,100.0
45429,60.1,62.9,100.0,46.6,-,62.2,59.9,2.4,5.1,0.0,9.9,-,0.0,2.4
45430,56.8,33.7,-,45.0,-,66.7,56.7,4.4,28.6,-,0.0,-,0.0,4.4
45431,59.4,65.9,100.0,60.5,11.8,88.1,59.1,2.6,0.0,0.0,6.5,0.0,6.1,2.7
45432,63.5,53.2,36.5,29.4,-,96.9,63.4,2.9,6.8,0.0,0.0,-,0.0,2.9
45433,51.7,45.0,-,31.7,-,-,52.2,11.3,0.0,-,0.0,-,-,11.4
45434,61.1,86.0,-,66.1,100.0,14.0,60.6,3.7,0.0,-,7.6,0.0,0.0,3.8
45435,67.0,7.7,-,0.0,-,-,50.8,0.0,40.0,-,-,-,-,0.0
45439,59.3,61.5,-,60.8,0.0,71.4,58.6,4.8,4.3,-,0.0,-,0.0,4.9
45440,58.1,66.5,72.1,75.9,-,72.9,58.0,2.3,8.0,0.0,0.0,-,0.0,2.4
45449,59.1,74.4,100.0,78.7,-,66.3,58.8,3.7,7.0,0.0,4.0,-,7.5,3.6
45458,59.8,71.2,82.4,65.8,-,80.9,59.6,3.1,0.6,0.0,2.7,-,0.0,3.1
45459,58.2,77.4,100.0,67.1,0.0,75.3,58.1,1.8,13.9,0.0,0.0,-,0.0,1.8
45469,43.1,0.0,-,-,-,0.0,43.1,18.1,100.0,-,-,-,-,18.1
45501,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45502,57.1,47.4,0.0,75.5,0.0,-,57.2,3.7,7.2,-,0.0,-,-,3.7
45503,54.4,49.2,0.0,49.6,-,69.4,54.1,5.6,8.6,-,9.4,-,0.0,5.7
45504,53.8,69.1,28.6,67.2,-,29.4,53.5,7.0,3.8,0.0,0.0,-,0.0,7.2
45505,55.3,47.4,-,90.6,-,85.6,54.6,9.4,16.7,-,0.0,-,14.4,9.7
45506,49.7,50.8,0.0,55.1,75.0,90.7,50.3,8.4,12.5,-,0.0,0.0,0.0,7.5
45601,50.8,23.7,3.5,51.1,0.0,79.2,50.8,5.9,10.8,89.3,0.0,-,0.0,6.0
45612,42.4,5.3,0.0,100.0,-,25.3,42.4,2.8,0.0,-,0.0,-,0.0,2.8
45613,39.6,0.0,-,100.0,-,0.0,39.6,3.1,-,-,0.0,-,-,3.1
45614,57.6,62.7,-,13.3,-,53.1,56.9,3.5,0.0,-,0.0,-,0.0,3.7
45616,38.0,0.0,-,-,-,-,38.0,1.2,100.0,-,-,-,-,1.2
45617,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45618,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45619,53.5,1.5,53.8,100.0,-,100.0,53.5,2.4,0.0,0.0,0.0,-,0.0,2.4
45620,51.6,-,-,0.0,-,-,51.6,3.0,-,-,-,-,-,3.0
45621,35.7,-,-,-,-,-,35.7,37.6,-,-,-,-,-,37.6
45622,47.7,-,-,-,-,-,47.7,7.4,-,-,-,-,-,7.4
45623,50.6,-,-,0.0,-,57.1,50.6,4.8,-,-,-,-,0.0,4.8
45624,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45628,66.5,69.6,-,100.0,-,78.6,66.5,2.2,0.0,-,0.0,-,0.0,2.2
45629,47.6,0.0,0.0,-,0.0,-,47.6,5.3,-,-,-,-,-,5.3
45630,79.9,-,-,-,-,-,79.9,0.0,-,-,-,-,-,0.0
45631,50.2,17.5,0.0,40.9,-,24.5,50.2,4.6,41.1,-,11.8,-,0.0,4.6
45634,46.4,0.0,-,-,-,-,46.4,4.4,-,-,-,-,-,4.4
45636,69.8,-,-,-,-,-,69.8,0.0,-,-,-,-,-,0.0
45638,48.9,21.4,-,-,0.0,86.7,48.8,5.6,0.0,-,-,-,0.0,5.7
45640,56.3,13.7,48.6,100.0,-,100.0,56.2,5.7,0.0,0.0,0.0,-,0.0,5.8
45642,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45644,53.6,50.0,-,100.0,-,-,53.6,6.4,0.0,-,0.0,-,-,6.4
45645,49.0,-,-,-,-,-,49.0,0.0,-,-,-,-,-,0.0
45646,51.0,-,-,-,-,-,51.0,2.7,-,-,-,-,-,2.7
45647,50.4,-,-,-,-,-,50.4,0.0,-,-,-,-,-,0.0
45648,48.1,0.0,0.0,72.4,-,-,47.8,3.5,-,-,0.0,-,-,3.6
45650,55.2,-,-,-,-,100.0,55.2,0.0,-,-,-,-,0.0,0.0
45651,53.5,-,-,-,-,-,53.9,4.6,-,-,-,-,-,4.6
45652,45.1,0.0,100.0,-,-,-,45.1,8.8,-,0.0,-,-,-,8.8
45653,47.1,100.0,-,-,-,-,47.1,4.6,0.0,-,-,-,-,4.6
45654,56.5,-,-,-,-,-,56.5,0.0,-,-,-,-,-,0.0
45656,48.1,0.0,100.0,27.3,-,-,48.1,3.4,-,0.0,0.0,-,-,3.4
45657,45.4,-,-,-,-,-,45.4,3.8,-,-,-,-,-,3.8
45658,53.3,-,-,0.0,-,-,53.3,0.5,-,-,-,-,-,0.5
45659,46.1,0.0,-,-,-,-,46.1,7.2,100.0,-,-,-,-,7.2
45660,47.6,0.0,0.0,40.0,-,100.0,48.0,6.1,-,100.0,0.0,-,0.0,6.1
45661,50.3,60.4,0.0,-,17.1,100.0,50.2,5.7,32.9,-,-,0.0,0.0,5.7
45662,42.6,44.5,60.4,28.7,-,74.7,42.4,11.0,5.8,0.0,0.0,-,0.0,11.0
45663,47.8,-,-,100.0,-,0.0,47.8,4.6,-,-,0.0,-,-,4.6
45669,54.9,50.0,66.7,8.1,100.0,100.0,55.0,1.1,0.0,33.3,58.5,0.0,0.0,1.1
45671,64.4,-,-,-,-,-,64.4,0.7,-,-,-,-,-,0.7
45672,51.7,-,-,-,-,-,50.2,8.9,-,-,-,-,-,9.4
45673,32.0,-,-,-,-,-,32.0,0.0,-,-,-,-,-,0.0
45674,44.0,17.3,-,-,-,100.0,43.3,7.5,0.0,-,-,-,0.0,7.9
45677,29.4,-,-,-,-,-,29.4,61.5,-,-,-,-,-,61.5
45678,50.9,-,-,-,-,-,51.2,2.1,-,-,-,-,-,2.1
45679,47.9,42.9,-,-,100.0,-,47.9,6.5,0.0,-,-,0.0,-,6.5
45680,50.9,66.9,-,-,-,22.2,50.7,4.3,0.0,-,-,-,0.0,4.3
45681,47.2,-,-,100.0,-,-,47.3,6.3,-,-,0.0,-,-,5.8
45682,38.6,76.9,-,-,-,-,38.6,10.7,23.1,-,-,-,-,10.7
45684,45.5,-,-,-,-,-,45.5,9.8,-,-,-,-,-,9.8
45685,65.7,-,-,-,-,-,70.1,0.0,-,-,-,-,-,0.0
45686,45.0,49.3,-,-,-,0.0,44.9,2.2,48.5,-,-,-,-,2.2
45688,27.9,-,-,-,-,-,27.9,0.0,-,-,-,-,-,0.0
45690,50.9,0.0,100.0,0.0,-,-,50.8,4.6,-,0.0,-,-,-,4.6
45692,48.8,0.0,100.0,-,-,-,48.8,6.9,-,0.0,-,-,-,6.9
45693,49.7,37.7,-,100.0,-,0.0,49.7,2.2,0.0,-,0.0,-,-,2.2
45694,48.4,0.0,-,100.0,-,-,48.1,7.7,-,-,0.0,-,-,7.8
45695,46.2,-,-,-,-,-,46.2,0.3,-,-,-,-,-,0.3
45696,39.9,-,-,-,-,-,39.9,0.0,-,-,-,-,-,0.0
45697,52.2,100.0,-,-,-,-,51.4,3.5,0.0,-,-,-,-,3.6
45698,51.4,-,-,-,-,-,51.4,0.0,-,-,-,-,-,0.0
45699,0.0,0.0,-,-,-,0.0,0.0,-,-,-,-,-,-,-
45701,54.6,48.6,63.9,51.9,52.6,65.4,54.6,6.2,13.9,0.0,4.3,0.0,0.0,6.3
45710,60.7,44.4,0.0,-,-,77.8,60.7,1.0,0.0,-,-,-,0.0,1.0
45711,50.4,-,-,-,-,100.0,50.4,3.9,-,-,-,-,0.0,3.9
45714,56.4,33.3,0.0,84.8,-,60.0,56.6,2.9,0.0,-,0.0,-,0.0,2.9
45715,48.2,-,-,-,-,-,48.2,8.4,-,-,-,-,-,8.4
45716,54.6,20.0,-,-,-,100.0,54.6,6.1,0.0,-,-,-,0.0,6.1
45719,49.4,-,-,-,-,0.0,49.2,3.3,-,-,-,-,-,3.3
45720,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45721,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-
45723,54.9,100.0,-,-,-,-,54.9,1.4,0.0,-,-,-,-,1.4
45724,53.8,71.4,-,-,-,-,53.8,6.2,0.0,-,-,-,-,6.2
45727,21.9,-,-,-,-,-,21.9,5.0,-,-,-,-,-,5.0
45729,60.6,-,-,-,-,-,61.1,12.8,-,-,-,-,-,12.8
45732,49.3,87.5,0.0,40.0,-,0.0,49.1,2.2,0.0,-,0.0,-,-,2.3
45734,58.3,-,-,-,-,62.0,58.3,0.0,-,-,-,-,0.0,0.0
45735,59.0,-,-,100.0,-,-,59.0,0.0,-,-,0.0,-,-,0.0
45739,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45740,48.4,-,-,-,-,-,48.4,0.7,-,-,-,-,-,0.7
45741,14.1,-,-,-,-,-,14.1,0.0,-,-,-,-,-,0.0
45742,54.2,0.0,-,100.0,-,-,54.5,9.9,-,-,0.0,-,-,9.9
45743,52.8,-,-,-,-,-,52.8,12.1,-,-,-,-,-,12.1
45744,52.9,-,0.0,50.0,-,-,52.9,1.6,-,-,0.0,-,-,1.6
45745,62.5,100.0,-,-,-,-,62.5,2.0,0.0,-,-,-,-,2.0
45746,39.4,-,-,-,-,-,39.4,0.9,-,-,-,-,-,0.9
45750,53.7,48.0,0.0,62.2,-,83.1,53.9,5.5,4.3,-,0.0,-,16.9,5.5
45760,46.0,46.3,-,-,-,-,45.9,7.3,36.7,-,-,-,-,7.4
45761,55.5,-,-,-,-,-,55.8,5.6,-,-,-,-,-,5.6
45764,46.7,24.6,0.0,0.0,-,0.0,47.2,8.1,20.5,-,-,-,-,7.7
45766,54.3,-,-,-,-,-,54.3,0.0,-,-,-,-,-,0.0
45767,46.3,-,0.0,54.5,-,-,46.3,7.7,-,-,0.0,-,-,7.7
45768,59.0,0.0,-,-,-,-,59.0,5.9,-,-,-,-,-,5.9
45769,46.2,40.4,0.0,-,-,-,46.4,5.2,0.0,-,-,-,-,5.2
45770,41.9,-,-,-,-,-,41.9,9.7,-,-,-,-,-,9.7
45771,45.6,0.0,-,-,-,100.0,45.3,0.6,-,-,-,-,0.0,0.6
45772,47.0,-,-,-,-,-,47.0,19.9,-,-,-,-,-,19.9
45773,49.4,-,-,-,-,-,49.4,0.0,-,-,-,-,-,0.0
45775,48.1,-,-,-,-,-,47.3,6.5,-,-,-,-,-,6.8
45776,39.3,-,-,-,-,-,39.8,3.3,-,-,-,-,-,3.3
45778,44.5,53.1,-,-,-,50.8,44.5,0.0,0.0,-,-,-,29.8,0.0
45779,58.6,-,-,-,-,-,58.6,3.0,-,-,-,-,-,3.0
45780,41.2,65.0,-,-,-,-,41.2,5.6,0.0,-,-,-,-,5.6
45782,56.2,-,-,-,-,-,56.2,9.9,-,-,-,-,-,9.9
45783,48.0,-,-,-,-,-,48.0,10.1,-,-,-,-,-,10.1
45784,57.0,-,-,-,-,-,56.6,4.8,-,-,-,-,-,4.9
45786,57.5,-,-,-,-,-,57.5,3.2,-,-,-,-,-,3.2
45788,69.1,-,-,-,-,-,69.1,0.0,-,-,-,-,-,0.0
45789,73.9,-,-,-,-,-,73.9,0.0,-,-,-,-,-,0.0
45801,54.8,33.7,100.0,90.1,-,52.2,54.9,6.4,8.8,0.0,0.0,-,4.7,6.5
45804,53.4,49.4,0.0,100.0,-,32.5,53.2,5.8,6.6,-,0.0,-,23.5,5.8
45805,62.1,61.1,48.6,28.0,-,42.7,61.6,6.0,10.4,12.2,0.0,-,31.2,6.1
45806,58.5,63.3,81.0,77.8,100.0,31.6,58.0,4.2,8.4,0.0,0.0,0.0,0.0,4.2
45807,59.7,78.3,-,58.5,-,84.8,59.8,2.0,1.3,-,0.0,-,0.0,2.0
45808,57.8,-,-,-,-,100.0,58.0,3.4,-,-,-,-,0.0,3.4
45809,56.3,-,-,-,-,-,56.3,7.0,-,-,-,-,-,7.0
45810,59.1,46.4,-,22.8,-,22.7,59.4,2.4,20.7,-,0.0,-,20.0,2.4
45812,59.5,0.0,100.0,-,-,82.4,59.5,0.9,100.0,0.0,-,-,0.0,0.9
45813,59.0,53.3,-,100.0,-,100.0,58.7,1.9,0.0,-,0.0,-,0.0,1.9
45814,66.7,0.0,-,0.0,-,100.0,66.6,0.6,-,-,-,-,0.0,0.6
45815,33.3,-,-,-,-,57.1,33.3,25.0,-,-,-,-,0.0,25.0
45816,74.9,-,-,100.0,-,-,73.1,2.0,-,-,0.0,-,-,2.2
45817,60.2,20.5,-,0.0,-,79.0,60.2,4.0,0.0,-,-,-,0.0,4.0
45819,67.2,100.0,-,-,-,100.0,67.2,0.0,0.0,-,-,-,0.0,0.0
45820,75.0,-,-,0.0,-,100.0,72.7,3.4,-,-,-,-,0.0,3.8
45821,59.7,-,-,-,-,100.0,59.2,0.5,-,-,-,-,0.0,0.5
45822,63.5,49.5,0.0,100.0,85.5,0.0,63.4,2.4,0.0,-,0.0,13.8,-,2.4
45826,65.4,-,-,-,-,-,66.0,0.0,-,-,-,-,-,0.0
45827,66.8,0.0,-,-,-,100.0,66.8,0.0,-,-,-,-,0.0,0.0
45828,69.9,86.2,-,100.0,85.0,-,70.0,2.0,0.0,-,0.0,0.0,-,2.0
45830,64.7,40.7,-,-,-,75.8,65.0,1.1,57.7,-,-,-,12.5,1.1
45831,52.1,0.0,-,-,-,92.9,52.0,8.2,-,-,-,-,0.0,8.2
45832,58.7,-,-,100.0,-,50.0,58.3,1.9,-,-,0.0,-,0.0,1.9
45833,61.5,59.9,100.0,0.0,-,100.0,61.5,4.4,0.0,0.0,-,-,0.0,4.5
45835,56.8,100.0,-,0.0,-,-,56.8,1.5,0.0,-,-,-,-,1.5
45836,60.1,0.0,-,-,-,-,60.7,3.0,100.0,-,-,-,-,3.0
45838,86.7,-,-,-,-,-,86.7,1.5,-,-,-,-,-,1.5
45840,62.0,62.2,14.8,53.6,100.0,63.0,61.9,3.9,5.3,0.0,0.0,0.0,3.3,3.8
45841,69.4,-,-,-,-,100.0,68.8,4.4,-,-,-,-,0.0,4.6
45843,64.3,50.0,0.0,100.0,100.0,100.0,64.2,7.3,0.0,-,0.0,0.0,0.0,7.4
45844,70.4,100.0,50.0,100.0,-,-,70.4,2.7,0.0,0.0,0.0,-,-,2.7
45845,67.5,-,-,-,-,-,67.5,1.9,-,-,-,-,-,1.9
45846,71.4,100.0,-,-,-,0.0,71.2,0.8,0.0,-,-,-,-,0.8
45848,53.9,-,-,-,-,-,53.9,0.0,-,-,-,-,-,0.0
45849,66.9,-,-,-,-,92.9,66.9,2.2,-,-,-,-,0.0,2.2
45850,61.6,100.0,-,100.0,-,-,61.6,6.3,0.0,-,0.0,-,-,6.3
45851,72.6,-,-,-,-,84.2,74.0,0.0,-,-,-,-,0.0,0.0
45853,71.6,-,-,-,-,100.0,70.4,1.7,-,-,-,-,0.0,1.8
45854,67.5,-,-,-,-,-,67.5,8.7,-,-,-,-,-,8.7
45855,53.1,100.0,100.0,-,-,-,53.1,0.0,0.0,0.0,-,-,-,0.0
45856,65.3,100.0,37.5,-,-,69.3,65.2,3.4,0.0,0.0,-,-,0.0,3.4
45858,65.1,0.0,100.0,100.0,-,72.6,65.4,1.9,100.0,0.0,0.0,-,4.9,1.9
45859,55.4,-,-,-,-,-,55.4,6.9,-,-,-,-,-,6.9
45860,81.4,-,-,0.0,-,-,80.5,0.0,-,-,-,-,-,0.0
45861,47.5,44.4,-,0.0,-,-,46.9,21.3,55.6,-,-,-,-,21.7
45862,50.0,-,100.0,-,-,-,49.5,8.8,-,0.0,-,-,-,8.9
45863,77.4,0.0,-,-,-,-,77.2,0.7,-,-,-,-,-,0.7
45864,57.6,0.0,-,-,-,-,57.6,0.0,-,-,-,-,-,0.0
45865,66.5,0.0,-,-,-,100.0,66.4,0.5,-,-,-,-,0.0,0.5
45866,44.0,-,-,-,-,-,44.0,4.3,-,-,-,-,-,4.3
45867,55.7,-,-,-,-,100.0,54.8,2.6,-,-,-,-,0.0,2.7
45868,72.0,-,-,-,-,100.0,72.0,5.7,-,-,-,-,0.0,5.7
45869,70.6,65.7,-,100.0,-,100.0,70.7,0.2,34.3,-,0.0,-,0.0,0.2
45870,62.0,-,-,-,-,-,62.0,35.0,-,-,-,-,-,35.0
45871,70.8,23.5,100.0,50.0,-,100.0,70.5,4.8,76.5,0.0,0.0,-,0.0,4.9
45872,52.6,44.7,-,100.0,-,63.2,52.4,2.9,30.0,-,0.0,-,0.0,2.9
45873,56.2,-,-,-,100.0,100.0,56.3,1.1,-,-,-,0.0,0.0,1.2
45874,64.1,-,-,-,-,0.0,63.5,3.8,-,-,-,-,-,3.9
